,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,4664120000.0,5164784000.0,5711715000.0,6226507000.0,6779579000.0,7220086000.0
1,1,Cost of revenue,3098066000.0,3411175000.0,3761300000.0,4083333000.0,4454377000.0,4750457000.0
2,2,Gross profit,1566054000.0,1753609000.0,1950415000.0,2143174000.0,2325202000.0,2469629000.0
3,3,Operating expenses,1129262000.0,1238959000.0,1360943000.0,1492666000.0,1631122000.0,1772473000.0
4,3,"Sales, General and administrative",1040287000.0,1138934000.0,1246308000.0,1369097000.0,1488164000.0,1610110000.0
5,3,Other operating expenses,88975000.0,100025000.0,114635000.0,123569000.0,142958000.0,162363000.0
6,3,Total operating expenses,1129262000.0,1238959000.0,1360943000.0,1492666000.0,1631122000.0,1772473000.0
7,7,Operating income,436792000.0,514650000.0,589472000.0,650508000.0,694080000.0,697156000.0
8,8,Interest Expense,1055000.0,,,,,
9,9,Other income (expense),0.0,-557000.0,-1885000.0,-2891000.0,-5810000.0,-11286000.0
10,10,Income before income taxes,435737000.0,514093000.0,587587000.0,647617000.0,688270000.0,685870000.0
11,11,Provision for income taxes,159280000.0,185859000.0,216702000.0,237222000.0,251150000.0,249431000.0
12,12,Net income from continuing operations,276457000.0,328234000.0,370885000.0,410395000.0,437120000.0,436439000.0
13,13,Net income,276457000.0,328234000.0,370885000.0,410395000.0,437120000.0,436439000.0
14,14,Net income available to common shareholders,276457000.0,328234000.0,370885000.0,410395000.0,437120000.0,436439000.0
15,15,Earnings per share,,,,,,
16,16,Basic,1.945,2.35,2.69,3.03,3.29,3.38
17,17,Diluted,1.9,2.32,2.66,3.0,3.27,3.37
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,142184000.0,139415000.0,137769000.0,135582000.0,132905000.0,128978000.0
20,20,Diluted,145514000.0,141723000.0,139435000.0,136845000.0,133813000.0,129613750.0
21,21,EBITDA,525767000.0,614675000.0,704107000.0,774077000.0,837038000.0,859519000.0
