Key EPS %,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Year over Year,23.3,-11.98,21.99,25.32,20.89,2.27,-22.71,-48.03,13.79,26.67,-114.29
3-Year Average,29.47,14.57,9.8,10.4,22.72,15.71,-1.51,-25.66,-22.97,-9.18,
5-Year Average,40.6,22.94,18.43,18.12,14.94,10.72,7.87,-9.05,-10.79,-9.95,
10-Year Average,40.48,41.35,36.34,31.42,31.12,24.76,15.16,3.79,2.65,1.73,
