Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,52.6,51.33,54.61,52.21,52.49,52.27,50.71,52.36,51.72,51.38,50.64
Gross Margin,47.4,48.67,45.39,47.79,47.51,47.73,49.29,47.64,48.29,48.62,49.35
SG&A,39.14,39.79,35.85,36.09,,,,,37.2,36.97,
R&D,0.82,0.75,0.83,0.85,,,,,0.82,0.85,
Other,,,3.81,3.39,41.79,43.1,42.7,43.22,5.27,4.78,41.55
Operating Margin,9.21,9.91,4.89,7.46,7.15,6.18,8.32,6.08,6.26,7.73,8.79
Net Int Inc & Other,-1.3,-1.54,-1.44,-0.73,-0.63,-0.46,-0.48,-0.33,-0.12,-0.24,-0.33
EBT Margin,7.91,8.37,3.45,6.72,6.52,5.72,7.84,5.75,6.14,7.49,8.47
