Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,39.71,42.46,34.53,32.94,31.7,34.89,38.88,41.7,37.02,38.14,39.16
Gross Margin,60.29,57.54,65.47,67.06,68.3,65.11,61.12,58.3,62.98,61.86,60.84
SG&A,,,,,,,,,,,
R&D,,,,,,,,,,,
Other,42.64,39.38,54.16,48.86,48.84,45.84,47.49,39.87,45.56,44.23,43.52
Operating Margin,17.65,18.16,11.31,18.2,19.47,19.26,13.63,18.43,17.42,17.63,17.32
Net Int Inc & Other,-4.08,-4.39,-4.4,-3.4,-3.71,-3.57,-3.93,-3.68,-3.82,-4.23,-4.41
EBT Margin,13.57,13.78,6.91,14.8,15.75,15.69,9.71,14.75,13.61,13.4,12.91
