Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,44.08,42.71,42.94,41.7,46.79,46.71,46.77,45.53,42.87,43.27,45.3
Gross Margin,55.92,57.29,57.06,58.3,53.21,53.29,53.23,54.47,57.13,56.73,54.7
SG&A,28.59,28.57,27.32,29.51,34.4,35.35,32.42,32.25,33.25,32.0,32.88
R&D,9.67,9.11,9.47,10.59,7.06,7.67,6.97,6.64,6.89,6.82,7.82
Other,,0.33,,0.89,4.13,3.12,2.99,2.74,2.95,2.64,6.11
Operating Margin,17.67,19.28,20.27,17.31,7.61,7.14,10.85,12.84,14.05,15.27,7.89
Net Int Inc & Other,-0.42,0.55,3.11,-1.07,-1.84,-8.29,-0.47,-0.4,1.55,-8.5,2.18
EBT Margin,17.25,19.83,23.38,16.25,5.77,-1.15,10.38,12.44,15.6,6.78,10.07
