Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,,,,,,,,,,,
Gross Margin,,,,,,,,,,,
SG&A,45.21,68.29,38.17,44.76,49.36,43.42,41.24,40.6,41.52,42.19,41.82
R&D,,,,,,,,,,,
Other,16.51,21.2,17.93,22.32,29.23,23.78,24.45,23.61,32.53,24.15,22.94
Operating Margin,38.28,10.51,43.9,32.92,21.41,32.8,34.31,35.79,25.96,33.66,35.24
Net Int Inc & Other,,,,,,,,,,,
EBT Margin,38.28,10.51,43.9,32.92,21.41,32.8,34.31,35.79,25.96,33.66,35.24
