Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,58.24,31.13,80.18,57.61,42.03,39.39,42.99,74.97,36.21,40.61,41.72
Gross Margin,41.76,68.87,19.82,42.39,57.97,60.61,57.01,25.03,63.79,59.39,58.28
SG&A,2.28,,,,26.96,,,,24.79,26.72,25.68
R&D,,,,,,,,,,,
Other,19.36,29.08,27.57,22.07,26.76,51.52,47.75,18.38,16.64,16.46,16.12
Operating Margin,20.13,49.45,4.57,22.16,5.76,11.48,11.68,7.48,22.46,16.7,16.87
Net Int Inc & Other,-11.09,-48.57,-9.19,-6.28,,,,,,,
EBT Margin,9.04,0.89,-4.62,15.88,5.76,11.48,11.68,7.48,22.46,16.7,16.87
