Key Margins % of Sales,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,22.21,20.62,21.49,23.58,21.54,19.85,18.91,19.7,20.19,19.8,19.9
Gross Margin,77.79,79.38,78.51,76.42,78.46,80.15,81.09,80.3,79.81,80.2,80.1
SG&A,24.46,23.32,22.34,21.19,21.86,21.88,22.48,22.84,24.4,24.84,24.66
R&D,12.22,11.9,12.13,12.69,12.18,13.04,13.46,14.45,15.62,16.32,16.21
Other,6.14,8.37,10.25,8.77,7.49,5.74,6.59,6.72,5.77,5.35,5.58
Operating Margin,34.97,35.79,33.79,33.78,36.92,39.49,38.56,36.29,34.02,33.69,33.64
Net Int Inc & Other,-0.04,-2.09,-3.05,-1.75,-2.0,-2.11,-2.76,-2.71,-3.14,-3.16,-3.03
EBT Margin,34.93,33.69,30.73,32.03,34.92,37.38,35.8,33.57,30.89,30.53,30.61
