,parent_index,title,2012,2013,2014,2015,2016,2017
0,0,Revenue,1378477000.0,2104745000.0,2819557000.0,4103728000.0,4860427000.0,5516607000.0
1,1,Cost of revenue,84455000.0,155355000.0,205018000.0,392709000.0,299694000.0,366002000.0
2,2,Gross profit,1294022000.0,1949390000.0,2614539000.0,3711019000.0,4560733000.0,5150605000.0
3,3,Operating expenses,836309000.0,1189362000.0,1776108000.0,2459103000.0,3229992000.0,3262822000.0
4,3,Research and development,625554000.0,859947000.0,1271353000.0,1620577000.0,2052295000.0,2026365000.0
5,3,"Sales, General and administrative",210755000.0,329415000.0,504755000.0,838526000.0,1177697000.0,1236457000.0
6,3,Total operating expenses,836309000.0,1189362000.0,1776108000.0,2459103000.0,3229992000.0,3262822000.0
7,7,Operating income,457713000.0,760028000.0,838431000.0,1251916000.0,1330741000.0,1887783000.0
8,8,Interest Expense,45304000.0,46437000.0,37372000.0,14241000.0,7195000.0,
9,9,Other income (expense),2012000.0,-231000.0,-25312000.0,-12578000.0,6269000.0,-22512000.0
10,10,Income before taxes,414421000.0,713360000.0,775747000.0,1225097000.0,1329815000.0,1865271000.0
11,11,Provision for income taxes,-335848000.0,288998000.0,427673000.0,589041000.0,434293000.0,587164000.0
12,12,Net income from continuing operations,750269000.0,424362000.0,348074000.0,636056000.0,895522000.0,1278107000.0
13,13,Net income,750269000.0,424362000.0,348074000.0,636056000.0,895522000.0,1278107000.0
14,14,Net income available to common shareholders,750269000.0,424362000.0,348074000.0,636056000.0,895522000.0,1278107000.0
15,15,Earnings per share,,,,,,
16,16,Basic,7.92,4.33,3.46,6.17,8.55,12.07
17,17,Diluted,6.75,3.81,3.07,5.52,7.7,11.03
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,94685000.0,97917000.0,100612000.0,103061000.0,104719000.0,105860500.0
20,20,Diluted,115382000.0,111290000.0,113413000.0,115230000.0,116367000.0,115937250.0
21,21,EBITDA,496665000.0,801001000.0,865805000.0,1314247000.0,1441755000.0,2033912000.0
