Key EPS %,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Year over Year,,,,-50.0,-51.0,-40.41,,,18.25,14.81,
3-Year Average,,,,,-37.43,-47.34,,-34.61,-17.83,,
5-Year Average,,,,,,,,-41.5,-30.51,-17.61,
10-Year Average,,,,,,,,,,,
