Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,75.14,75.78,76.41,76.05,76.56,76.76,76.92,80.19,80.69,81.35,81.54
Gross Margin,24.86,24.22,23.59,23.95,23.44,23.24,23.08,19.81,19.31,18.65,18.46
SG&A,11.72,11.26,10.14,10.17,10.67,11.22,11.81,9.46,9.17,7.96,8.46
R&D,3.46,2.99,2.46,2.35,2.56,2.82,2.79,2.29,2.31,2.51,2.4
Other,1.32,1.12,2.15,2.32,2.61,18.39,2.12,0.54,0.21,0.83,0.76
Operating Margin,8.36,8.85,8.85,9.11,7.61,-9.19,6.35,7.51,7.62,7.36,6.83
Net Int Inc & Other,0.44,,-0.63,-0.4,-0.55,-0.73,-0.55,-0.69,-0.75,0.44,-0.05
EBT Margin,8.8,8.85,8.22,8.71,7.06,-9.91,5.8,6.82,6.86,7.8,6.79
