Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,25.85,28.1,29.62,29.76,29.97,29.12,27.67,27.9,28.02,28.48,28.78
Gross Margin,74.15,71.9,70.38,70.24,70.03,70.88,72.33,72.1,71.98,71.52,71.22
SG&A,19.97,25.14,27.58,28.94,27.61,27.55,27.66,26.07,26.44,49.95,45.31
R&D,,,,,,,,,,,
Other,-19.97,-25.14,-27.58,-28.94,-27.61,-27.55,-27.66,-26.07,-26.44,-49.95,-45.31
Operating Margin,50.07,42.62,38.25,38.03,38.95,39.46,41.53,43.16,42.28,17.72,21.94
Net Int Inc & Other,,,,,,,,,,,
EBT Margin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
