Key EPS %,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Year over Year,15.15,-29.82,35.0,26.54,15.37,11.63,4.17,3.64,5.44,20.63,23.65
3-Year Average,20.19,-1.09,2.94,6.23,25.38,17.68,10.29,6.42,4.41,9.65,
5-Year Average,26.34,10.15,10.46,10.58,9.75,9.07,18.04,11.96,7.95,8.92,
10-Year Average,28.32,,23.27,22.3,21.1,17.39,14.03,11.21,9.26,9.33,
