,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,43441000000.0,42754000000.0,38578000000.0,34195000000.0,28621000000.0
1,0,Current assets,8387000000.0,8599000000.0,6687000000.0,4404000000.0,4276000000.0
2,1,Cash,642000000.0,1814000000.0,2444000000.0,2716000000.0,2732000000.0
3,2,Cash and cash equivalents,642000000.0,1814000000.0,2444000000.0,2716000000.0,2732000000.0
4,2,Total cash,642000000.0,1814000000.0,2444000000.0,2716000000.0,2732000000.0
5,1,Receivables,4338000000.0,3525000000.0,2073000000.0,1159000000.0,1026000000.0
6,1,Inventories,1259000000.0,954000000.0,527000000.0,399000000.0,323000000.0
7,1,Other current assets,2148000000.0,2306000000.0,1643000000.0,130000000.0,195000000.0
8,1,Total current assets,8387000000.0,8599000000.0,6687000000.0,4404000000.0,4276000000.0
9,0,Non-current assets,35054000000.0,34155000000.0,31891000000.0,29791000000.0,24345000000.0
10,9,"Property, plant and equipment",28807000000.0,28771000000.0,27517000000.0,26352000000.0,23595000000.0
11,10,"Gross property, plant and equipment",45553000000.0,45950000000.0,46522000000.0,46826000000.0,46907000000.0
12,10,Accumulated Depreciation,-16746000000.0,-17179000000.0,-19005000000.0,-20474000000.0,-23312000000.0
13,10,"Net property, plant and equipment",28807000000.0,28771000000.0,27517000000.0,26352000000.0,23595000000.0
14,9,Equity and other investments,443000000.0,687000000.0,,,
15,9,Goodwill,2208000000.0,1869000000.0,1858000000.0,375000000.0,375000000.0
16,9,Deferred income taxes,3126000000.0,2319000000.0,2169000000.0,2653000000.0,59000000.0
17,9,Other long-term assets,470000000.0,509000000.0,347000000.0,411000000.0,316000000.0
18,9,Total non-current assets,35054000000.0,34155000000.0,31891000000.0,29791000000.0,24345000000.0
19,0,Total assets,43441000000.0,42754000000.0,38578000000.0,34195000000.0,28621000000.0
20,20,Liabilities and stockholders' equity,43441000000.0,42754000000.0,38578000000.0,34195000000.0,28621000000.0
21,20,Liabilities,22351000000.0,18034000000.0,16373000000.0,14809000000.0,14087000000.0
22,21,Current liabilities,8382000000.0,6558000000.0,4851000000.0,2628000000.0,2251000000.0
23,22,Accounts payable,2809000000.0,2109000000.0,708000000.0,457000000.0,433000000.0
24,22,Short-term debt,787000000.0,378000000.0,68000000.0,86000000.0,112000000.0
25,22,Accrued liabilities,3826000000.0,3265000000.0,3781000000.0,1997000000.0,1609000000.0
26,22,Other current liabilities,960000000.0,806000000.0,294000000.0,88000000.0,97000000.0
27,22,Total current liabilities,8382000000.0,6558000000.0,4851000000.0,2628000000.0,2251000000.0
28,21,Non-current liabilities,13969000000.0,11476000000.0,11522000000.0,12181000000.0,11836000000.0
29,28,Long-term debt,7324000000.0,5420000000.0,5919000000.0,6544000000.0,6694000000.0
30,28,Deferred taxes liabilities,2662000000.0,2292000000.0,2009000000.0,1334000000.0,1144000000.0
31,28,Minority interest,113000000.0,64000000.0,115000000.0,1015000000.0,1057000000.0
32,28,Other long-term liabilities,3870000000.0,3700000000.0,3479000000.0,3288000000.0,2941000000.0
33,28,Total non-current liabilities,13969000000.0,11476000000.0,11522000000.0,12181000000.0,11836000000.0
34,21,Total liabilities,22351000000.0,18034000000.0,16373000000.0,14809000000.0,14087000000.0
35,20,Stockholders' equity,21090000000.0,24720000000.0,22205000000.0,19386000000.0,14534000000.0
36,35,Preferred stock,,,,,1000000.0
37,35,Common stock,342000000.0,325000000.0,286000000.0,286000000.0,317000000.0
38,35,Additional paid-in capital,3524000000.0,3498000000.0,3277000000.0,4127000000.0,5773000000.0
39,35,Retained earnings,17717000000.0,21235000000.0,20052000000.0,16637000000.0,10147000000.0
40,35,Accumulated other comprehensive income,-493000000.0,-338000000.0,-1410000000.0,-1664000000.0,-1704000000.0
41,35,Total Stockholders' equity,21090000000.0,24720000000.0,22205000000.0,19386000000.0,14534000000.0
42,20,Total liabilities and stockholders' equity,43441000000.0,42754000000.0,38578000000.0,34195000000.0,28621000000.0
