Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,,,,,76.57,74.49,75.64,83.5,78.87,77.28,88.14
Gross Margin,,,,,23.43,25.51,24.36,16.5,21.13,22.72,11.86
SG&A,,,,,15.02,14.27,15.67,14.11,14.99,15.54,16.3
R&D,,,,,,,,,,,
Other,,,,,16.15,10.76,9.24,7.82,0.04,0.01,0.02
Operating Margin,,,,,4.18,12.96,5.68,1.84,16.03,18.35,6.2
Net Int Inc & Other,,,,,,,,,-6.95,-7.1,-7.33
EBT Margin,,,,,4.18,12.96,5.68,1.84,9.08,11.24,-1.13
