Key Margins % of Sales,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Revenue,,,,,,,,,100.0,100.0,100.0
COGS,,,,,,,,,55.25,28.35,28.35
Gross Margin,,,,,,,,,44.75,71.65,71.65
SG&A,,,,,,,,,150.63,280.7,280.7
R&D,,,,,,,,,,,
Other,,,,,,,,,44.72,67.17,67.17
Operating Margin,,,,,,,,,-150.61,-276.22,-276.22
Net Int Inc & Other,,,,,,,,,24.86,60.92,60.92
EBT Margin,,,,,,,,,-125.75,-215.3,-215.3
