Key EPS %,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Year over Year,-83.29,,,,3.71,-32.78,78.28,-49.43,145.45,-12.59,14.52
3-Year Average,-39.55,,,-21.37,,,7.52,-15.37,30.32,2.76,
5-Year Average,-24.53,,,-40.64,-39.03,-19.46,,,9.06,5.39,
10-Year Average,-5.52,,,-18.23,-18.24,-22.03,-18.63,-23.63,-19.54,-19.84,
