,parent_index,title,2012,2013,2014,2015,2016
0,0,Assets,15855275000.0,17707558000.0,15304560000.0,15446111000.0,16138751000.0
1,0,Current assets,2764660000.0,2370802000.0,1307244000.0,975210000.0,1429684000.0
2,1,Cash,722406000.0,233144000.0,237600000.0,136300000.0,309771000.0
3,2,Cash and cash equivalents,583618000.0,149313000.0,172812000.0,97619000.0,248875000.0
4,2,Short-term investments,138788000.0,83831000.0,64788000.0,38681000.0,60896000.0
5,2,Total cash,722406000.0,233144000.0,237600000.0,136300000.0,309771000.0
6,1,Receivables,1349371000.0,1549563000.0,745494000.0,593979000.0,872430000.0
7,1,Inventories,517014000.0,417077000.0,134134000.0,204780000.0,200946000.0
8,1,Other current assets,175869000.0,171018000.0,190016000.0,40151000.0,46537000.0
9,1,Total current assets,2764660000.0,2370802000.0,1307244000.0,975210000.0,1429684000.0
10,0,Non-current assets,13090615000.0,15336756000.0,13997316000.0,14470901000.0,14709067000.0
11,10,"Property, plant and equipment",10114340000.0,12297504000.0,11662437000.0,12373989000.0,12571403000.0
12,11,"Gross property, plant and equipment",13088991000.0,15536156000.0,13602647000.0,14530460000.0,15078497000.0
13,11,Accumulated Depreciation,-2974651000.0,-3238652000.0,-1940210000.0,-2156471000.0,-2507094000.0
14,11,"Net property, plant and equipment",10114340000.0,12297504000.0,11662437000.0,12373989000.0,12571403000.0
15,10,Equity and other investments,1221405000.0,1229838000.0,1132653000.0,948221000.0,958807000.0
16,10,Goodwill,,,525535000.0,525535000.0,525535000.0
17,10,Intangible assets,996206000.0,1182515000.0,489205000.0,491723000.0,479824000.0
18,10,Other long-term assets,758664000.0,626899000.0,187486000.0,131433000.0,173498000.0
19,10,Total non-current assets,13090615000.0,15336756000.0,13997316000.0,14470901000.0,14709067000.0
20,0,Total assets,15855275000.0,17707558000.0,15304560000.0,15446111000.0,16138751000.0
21,21,Liabilities and stockholders' equity,15855275000.0,17707558000.0,15304560000.0,15446111000.0,16138751000.0
22,21,Liabilities,13725666000.0,15369707000.0,14712445000.0,15110313000.0,15950006000.0
23,22,Current liabilities,2812994000.0,2696407000.0,2392345000.0,1638266000.0,2836701000.0
24,23,Short-term debt,828025000.0,575118000.0,1065946000.0,656990000.0,1520927000.0
25,23,Accounts payable,1333489000.0,1503699000.0,891413000.0,615982000.0,874731000.0
26,23,Accrued liabilities,,,,129043000.0,112514000.0
27,23,Other current liabilities,651480000.0,617590000.0,434986000.0,236251000.0,328529000.0
28,23,Total current liabilities,2812994000.0,2696407000.0,2392345000.0,1638266000.0,2836701000.0
29,22,Non-current liabilities,10912672000.0,12673300000.0,12320100000.0,13472047000.0,13113305000.0
30,29,Long-term debt,6515372000.0,7754975000.0,7192929000.0,8323582000.0,7919996000.0
31,29,Deferred taxes liabilities,1592802000.0,1938262000.0,1395222000.0,1436715000.0,1623822000.0
32,29,Minority interest,2102841000.0,2507329000.0,3413768000.0,3430538000.0,3240170000.0
33,29,Other long-term liabilities,701657000.0,472734000.0,318181000.0,281212000.0,329317000.0
34,29,Total non-current liabilities,10912672000.0,12673300000.0,12320100000.0,13472047000.0,13113305000.0
35,22,Total liabilities,13725666000.0,15369707000.0,14712445000.0,15110313000.0,15950006000.0
36,21,stockholders' equity,2129609000.0,2337851000.0,592115000.0,335798000.0,188745000.0
37,36,Common stock,2458000.0,2458000.0,2458000.0,2458000.0,2458000.0
38,36,Additional paid-in capital,1324698000.0,1433600000.0,1541583000.0,1378444000.0,1234314000.0
39,36,Retained earnings,2059024000.0,2020815000.0,138128000.0,,0.0
40,36,Treasury stock,-1039773000.0,-997035000.0,-953701000.0,-917862000.0,-893677000.0
41,36,Accumulated other comprehensive income,-216798000.0,-121987000.0,-136353000.0,-127242000.0,-154350000.0
42,36,Total stockholders' equity,2129609000.0,2337851000.0,592115000.0,335798000.0,188745000.0
43,21,Total liabilities and stockholders' equity,15855275000.0,17707558000.0,15304560000.0,15446111000.0,16138751000.0
