Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,63.13,63.24,61.41,62.52,63.84,65.05,65.16,64.32,63.51,62.36,60.55
Gross Margin,36.87,36.76,38.59,37.48,36.16,34.95,34.84,35.68,36.49,37.64,39.45
SG&A,10.76,11.03,11.57,11.67,11.59,10.78,10.5,10.58,10.36,10.36,11.36
R&D,,,,,,,,,,,
Other,9.18,9.05,11.02,8.9,9.4,10.6,16.62,8.67,10.35,10.41,10.25
Operating Margin,16.93,16.69,16.0,16.91,15.16,13.56,7.72,16.43,15.78,16.87,17.83
Net Int Inc & Other,-4.14,-3.57,-3.51,-3.88,-3.8,-4.01,-4.18,-3.92,-7.6,-3.48,-3.02
EBT Margin,12.79,13.12,12.49,13.03,11.36,9.55,3.53,12.51,8.18,13.39,14.81
