Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,38.86,40.27,32.43,32.21,34.53,33.2,32.25,30.56,25.97,24.49,24.86
Gross Margin,61.14,59.73,67.57,67.79,65.47,66.8,67.75,69.44,74.03,75.51,75.14
SG&A,27.8,24.8,28.73,25.43,23.94,22.39,21.89,21.16,23.66,23.82,23.56
R&D,,,,,,,,,,,
Other,12.61,12.28,14.95,13.0,12.27,12.18,11.96,11.79,13.46,15.22,14.48
Operating Margin,20.73,22.65,23.89,29.36,29.27,32.23,33.9,36.49,36.91,36.47,37.1
Net Int Inc & Other,-2.25,-2.33,-2.86,-3.23,-2.35,-2.04,-1.81,-1.71,-1.82,-2.54,-1.93
EBT Margin,18.48,20.32,21.03,26.13,26.92,30.19,32.09,34.78,35.1,33.93,35.17
