Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,67.89,69.01,71.79,70.13,68.17,72.12,73.99,74.61,75.12,73.85,74.81
Gross Margin,32.11,30.99,28.21,29.87,31.83,27.88,26.01,25.39,24.88,26.15,25.19
SG&A,5.63,4.68,5.17,4.95,4.88,5.48,5.59,5.57,8.58,5.19,4.86
R&D,,,,,,,,,,,
Other,12.29,8.61,24.35,9.57,4.55,12.86,10.73,7.36,7.46,6.31,8.14
Operating Margin,14.19,17.7,11.89,15.35,22.4,9.55,9.7,12.46,8.84,14.65,12.19
Net Int Inc & Other,-2.91,-4.2,-3.21,-3.15,-3.95,-2.0,-1.52,-4.23,-1.3,0.63,0.03
EBT Margin,11.27,13.5,8.68,12.2,18.46,7.55,8.18,8.23,7.54,15.28,12.22
