Key EPS %,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Year over Year,58.9,35.91,-84.66,307.41,141.82,2.82,-7.68,-6.14,16.24,18.87,17.1
3-Year Average,27.49,43.55,-30.81,-5.29,14.76,116.37,31.91,-3.77,0.24,9.06,
5-Year Average,23.96,27.25,-15.45,13.08,26.69,16.13,7.49,54.41,20.16,4.25,
10-Year Average,,19.45,-6.25,12.54,20.86,19.98,16.95,14.26,16.56,14.92,
