Key EPS %,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Year over Year,,-51.34,,,-53.23,,,17.65,81.25,0.69,14.81
3-Year Average,,-31.79,,-3.97,-5.19,,-19.73,9.16,,29.01,
5-Year Average,,-15.92,,-10.29,-29.09,,-1.25,,1.97,18.88,
10-Year Average,,-5.9,,-5.65,-8.78,,-8.81,-8.82,-4.41,-8.39,
