Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,64.74,65.78,74.13,70.59,65.61,61.45,59.9,57.22,57.37,58.3,58.36
Gross Margin,35.26,34.22,25.87,29.41,34.39,38.55,40.1,42.78,42.63,41.7,41.64
SG&A,16.1,16.01,17.3,16.41,15.59,14.28,12.96,13.33,12.27,12.48,13.36
R&D,,,,,,,,,,,
Other,1.45,37.5,3.73,4.2,3.64,9.91,5.39,4.98,4.26,4.67,5.09
Operating Margin,17.71,-19.28,4.83,8.81,15.17,14.36,21.76,24.47,26.1,24.56,23.18
Net Int Inc & Other,-2.15,-5.6,-9.37,-11.62,-8.89,-12.22,-9.55,-9.52,-9.54,-8.78,-7.9
EBT Margin,15.56,-24.89,-4.54,-2.82,6.28,2.14,12.21,14.95,16.55,15.78,15.28
