Key EPS %,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Year over Year,17.7,16.83,27.62,30.06,20.6,18.36,13.6,14.13,12.96,8.28,6.81
3-Year Average,11.82,16.08,20.62,24.7,26.03,22.9,17.48,15.34,13.56,11.76,
5-Year Average,13.46,12.33,15.83,21.02,22.45,22.58,21.9,19.2,15.89,13.42,
10-Year Average,21.1,21.82,22.3,28.88,19.36,17.93,17.01,17.5,18.43,17.85,
