Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,26.27,32.82,45.09,44.27,50.24,50.62,46.93,41.26,30.4,30.02,30.25
Gross Margin,66.47,67.18,54.91,55.73,49.76,49.38,53.07,58.74,69.6,69.98,69.75
SG&A,32.58,30.3,33.51,30.6,27.92,27.79,28.45,29.21,32.2,33.28,33.87
R&D,,,,,,,,,,,
Other,18.61,18.0,18.87,16.97,17.42,17.94,17.4,17.57,16.63,18.29,18.78
Operating Margin,8.02,4.07,2.53,8.16,4.43,3.65,7.22,11.96,20.77,18.41,17.1
Net Int Inc & Other,2.71,-1.55,-0.95,-2.01,-2.36,0.36,-0.39,-2.2,-3.21,-1.04,-1.26
EBT Margin,10.73,2.52,1.58,6.15,2.06,4.01,6.83,9.76,17.55,17.37,15.84
