,parent_index,title,2013,2014,2015,2016,2017,2018
0,0,Revenue,170910000000.0,182795000000.0,233715000000.0,215639000000.0,229234000000.0,229234000000.0
1,1,Cost of revenue,106606000000.0,112258000000.0,140089000000.0,131376000000.0,141048000000.0,141048000000.0
2,2,Gross profit,64304000000.0,70537000000.0,93626000000.0,84263000000.0,88186000000.0,88186000000.0
3,3,Operating expenses,15305000000.0,18034000000.0,22396000000.0,24239000000.0,26842000000.0,26842000000.0
4,3,Research and development,4475000000.0,6041000000.0,8067000000.0,10045000000.0,11581000000.0,11581000000.0
5,3,"Sales, General and administrative",10830000000.0,11993000000.0,14329000000.0,14194000000.0,15261000000.0,15261000000.0
6,3,Total operating expenses,15305000000.0,18034000000.0,22396000000.0,24239000000.0,26842000000.0,26842000000.0
7,7,Operating income,48999000000.0,52503000000.0,71230000000.0,60024000000.0,61344000000.0,61344000000.0
8,8,Interest Expense,136000000.0,384000000.0,733000000.0,1456000000.0,2323000000.0,2323000000.0
9,9,Other income (expense),1292000000.0,1364000000.0,2018000000.0,2804000000.0,5068000000.0,5068000000.0
10,10,Income before taxes,50155000000.0,53483000000.0,72515000000.0,61372000000.0,64089000000.0,64089000000.0
11,11,Provision for income taxes,13118000000.0,13973000000.0,19121000000.0,15685000000.0,15738000000.0,15738000000.0
12,12,Net income from continuing operations,37037000000.0,39510000000.0,53394000000.0,45687000000.0,48351000000.0,48351000000.0
13,13,Net income,37037000000.0,39510000000.0,53394000000.0,45687000000.0,48351000000.0,48351000000.0
14,14,Net income available to common shareholders,37037000000.0,39510000000.0,53394000000.0,45687000000.0,48351000000.0,48351000000.0
15,15,Earnings per share,,,,,,
16,16,Basic,5.7186,6.49,9.28,8.35,9.27,9.27
17,17,Diluted,5.678571,6.45,9.22,8.31,9.21,9.21
18,18,Weighted average shares outstanding,,,,,,
19,19,Basic,6477317000.0,6085572000.0,5753421000.0,5470820000.0,5217242000.0,5217242000.0
20,20,Diluted,6521634000.0,6122663000.0,5793069000.0,5500281000.0,5251692000.0,5251692000.0
21,21,EBITDA,57048000000.0,61813000000.0,84505000000.0,73333000000.0,76569000000.0,76569000000.0
