Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,27.24,26.2,28.02,27.51,27.11,26.09,25.71,26.02,26.1,25.5,25.46
Gross Margin,72.76,73.8,71.98,72.49,72.89,73.91,74.29,73.98,73.9,74.5,74.54
SG&A,15.4,14.09,13.0,13.19,14.56,15.57,14.8,12.3,10.52,10.02,9.63
R&D,,,,,,,,,,,
Other,22.51,24.98,31.69,31.51,29.14,28.98,30.54,30.46,33.94,38.79,37.0
Operating Margin,34.85,34.73,27.28,27.8,29.19,29.36,28.96,31.22,29.45,25.69,27.92
Net Int Inc & Other,-22.92,-22.19,-30.39,-24.42,-22.89,-27.88,-22.04,-20.95,-14.97,-19.88,-15.1
EBT Margin,11.93,12.54,-3.11,3.38,6.31,1.48,6.91,10.27,14.48,5.81,12.82
