Key Margins % of Sales,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Revenue,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
COGS,13.28,20.17,19.85,16.71,16.97,14.41,13.71,14.15,14.01,14.12,13.25
Gross Margin,86.72,79.83,80.15,83.29,83.03,85.59,86.29,85.85,85.99,85.88,86.75
SG&A,35.67,49.15,48.03,41.88,36.24,34.25,34.21,32.47,30.1,28.65,28.29
R&D,30.59,44.09,41.6,40.22,34.85,34.23,36.57,38.14,37.46,40.49,40.95
Other,0.77,138.07,5.02,4.29,1.47,1.15,2.56,2.17,1.66,3.25,2.02
Operating Margin,19.68,-151.48,-14.5,-3.09,10.47,15.96,12.94,13.07,16.77,13.49,15.48
Net Int Inc & Other,2.86,-4.26,-3.51,-3.61,-2.17,-1.76,-2.06,-1.62,-1.05,-0.43,-0.29
EBT Margin,22.54,-155.74,-18.0,-6.71,8.3,14.19,10.89,11.45,15.72,13.06,15.2
